,user_id,user_statuses,name,tweet,retweets,location,created,followers,is_user_verified,favorite_count,in_reply_to_status_id,keyword,language
76,1298632055782289408,2749,Muruska2,"Tonight's movie - endlich mal was Interessantes auf Deutsch

PLan B: scheiß auf Plan A https://t.co/3Uz5bpo3cV",0,,10-Jun-2021,66,False,0,,movie,de
77,3513597200,8656,cnxplayer,"https://t.co/lkkd0r02mR
Best HDR Media Player 2021 | #1 UHD Video Player | 4K UHD Media player

#cnx #cnxplayer #no1 #4k #hd #hdr #uhd #ultrahd #video #media #movie #player #android #windows #windows10 #ios #iphone #ipad #mobile #phone #app #desktop #appstore #googleplay",1,,10-Jun-2021,355,False,1,,movie,de
78,1306662779819089925,1228,Nerdtendo05,"@NielsWunki @Lumatro_ Mir gefällt nicht was mit Ninjago nach dem Movie passiert ist. Ich hab die neuen Seasons nicht geschaut und weiß nicht ob die Story nice ist, aber mir gefallen die Themen (z.b Motorradgang o. Videospiele) nicht und auch die Designs finde ich absolut schrecklich.",0,Erdendimension C137,10-Jun-2021,10,False,2,1.402918693017899e+18,movie,de
79,182229604,1379,BalenciagaBanfi,Freebird Kingsman (Movie Version) https://t.co/Haa3C3Owv8 via @YouTube,0,bellevue washington,10-Jun-2021,86,False,0,,movie,de
80,911420786,60890,jonwhite86,6 MONTHS! Steven Spielberg’s @WestSideMovie (@amblin @20thcentury). In cinemas 12.10.21. #WestSideStory #Movie #Film #Theatres #Theaters #Spielberg #Sondheim #Bernstein #Laurents #Robbins #Musical #Masterpiece #WSSMovie https://t.co/OTpLXflxgd,0,,10-Jun-2021,1733,False,0,,movie,de
81,1281754555747717121,3718,krshdeooo,Movie marathon date 😂🥰❤️,0,"Koronadal City, Soccsksargen",10-Jun-2021,74,False,0,,movie,de
82,846960438927654912,72628,RahulRyon,"@_RadaTarun752_ @BeingSalmanKhan Haste h troll krte h wo haters h 
Bhai acchi movie ,kharab movie kuch v kre wo log wahi krege",0,Heart Lake,10-Jun-2021,3617,False,0,1.4030360104647434e+18,movie,de
83,1390006123256819712,258,movie_cookie,@oswiener Muss ich auch mal wieder gucken! 😱,0,"München, Bayern",10-Jun-2021,34,False,1,1.4030191402276372e+18,movie,de
84,2459914740,82342,brickmerge,"[35% sparen] #LEGO #LEGOTheLEGOMovie2 70827 Ultrakatty &amp; Krieger-Lucy! ab 19,40 EUR #brickmerge #preisvergleich https://t.co/EVHxTdUs9Y",0,Germany - Deutschland,10-Jun-2021,573,False,0,,movie,de
85,1568614118,4937,nicolas_ott,"@_holger Klingt nach Hobby aus der Hölle 😩 sag Bescheid, ich setz dein Movie dann auf meine IMDB Watchlist 😎 
Gibts schon Exposé oder Storyboard? 😀",0,"München, Bayern",10-Jun-2021,113,False,1,1.4030099059472876e+18,movie,de
